bin,k,q_squared,t,x_b,w,phi,D^4_sigma (nb/Gev^4),D^4_sigma_stat_plus,D^4_sigma_stat_minus,D^4_sigma_sys_plus,D^4_sigma_sys_minus,1/2 Helc_diff_d4_sigma (nb/GeV^4),1/2 Helc_diff_d4_sigma_stat_plus,1/2 Helc_diff_d4_sigma_stat_minus,1/2 Helc_diff_d4_sigma_sys_plus,1/2 Helc_diff_d4_sigma_sys_minus,link
,,5.37,-0.206,0.486,,142.5,1.43E-03,1.70E-04,1.70E-04,5.20E-05,-4.40E-05,2.61E-04,2.00E-04,2.00E-04,2.20E-05,-3.10E-05,
,,5.37,-0.206,0.486,,157.5,1.47E-03,1.70E-04,1.70E-04,6.00E-05,-4.90E-05,-9.30E-05,2.00E-04,2.00E-04,5.00E-05,-7.00E-05,
,,5.37,-0.206,0.486,,172.5,1.61E-03,1.90E-04,1.90E-04,1.00E-04,-7.00E-05,1.42E-04,2.20E-04,2.20E-04,2.10E-05,-1.20E-04,
,,5.37,-0.206,0.486,,187.5,1.33E-03,1.80E-04,1.80E-04,2.20E-04,-5.70E-05,2.27E-04,2.20E-04,2.20E-04,7.00E-05,-3.10E-05,
,,5.37,-0.206,0.486,,202.5,1.27E-03,1.80E-04,1.80E-04,1.80E-04,-8.00E-05,-5.14E-04,2.00E-04,2.00E-04,1.40E-04,-5.30E-05,
,,5.37,-0.206,0.486,,217.5,1.51E-03,1.80E-04,1.80E-04,1.00E-04,-8.30E-05,-5.58E-04,2.10E-04,2.10E-04,7.20E-05,-1.20E-04,
,,5.37,-0.206,0.486,,232.5,1.61E-03,1.90E-04,1.90E-04,1.10E-04,-5.20E-05,-3.07E-04,2.30E-04,2.30E-04,4.10E-05,-1.70E-04,
,,5.37,-0.206,0.486,,247.5,1.49E-03,1.90E-04,1.90E-04,6.70E-05,-6.70E-05,-2.67E-04,2.20E-04,2.20E-04,1.30E-05,-1.40E-04,
,,5.37,-0.206,0.486,,262.5,1.79E-03,2.00E-04,2.00E-04,7.30E-05,-1.00E-04,-6.03E-04,2.40E-04,2.40E-04,9.20E-05,-5.40E-05,
,,5.37,-0.206,0.486,,277.5,1.74E-03,2.10E-04,2.10E-04,6.60E-05,-8.70E-05,-2.30E-05,2.50E-04,2.50E-04,1.00E-05,-1.50E-04,
,,5.37,-0.206,0.486,,292.5,2.47E-03,2.50E-04,2.50E-04,7.70E-05,-1.20E-04,-3.81E-04,2.90E-04,2.90E-04,9.10E-05,-7.10E-05,
,,5.37,-0.206,0.486,,307.5,2.57E-03,3.00E-04,3.00E-04,1.50E-04,-1.60E-04,-7.51E-04,3.20E-04,3.20E-04,1.60E-04,-6.50E-05,
,,5.37,-0.206,0.486,,322.5,2.84E-03,4.60E-04,4.60E-04,2.10E-04,-1.40E-04,-6.48E-04,4.40E-04,4.40E-04,1.90E-04,-2.30E-04,
,,5.37,-0.206,0.486,,337.5,3.96E-03,8.10E-04,8.10E-04,3.30E-04,-3.20E-04,5.38E-04,7.40E-04,7.40E-04,3.80E-04,-3.00E-04,
,,5.37,-0.206,0.486,,352.5,2.91E-03,1.20E-03,1.20E-03,2.70E-04,-2.80E-04,-7.10E-04,8.80E-04,8.80E-04,5.60E-04,-1.20E-04,
,,5.38,-0.291,0.486,,7.5,3.65E-03,3.00E-03,3.00E-03,5.00E-04,-3.10E-04,1.63E-03,2.20E-03,2.20E-03,2.70E-04,-8.90E-04,
,,5.38,-0.291,0.486,,22.5,1.37E-03,1.10E-03,1.10E-03,5.10E-04,-1.60E-04,1.16E-04,8.80E-04,8.80E-04,2.10E-04,-6.40E-04,
,,5.38,-0.291,0.486,,37.5,1.20E-03,4.30E-04,4.30E-04,1.30E-04,-3.80E-04,9.36E-04,4.20E-04,4.20E-04,3.60E-05,-1.70E-04,
,,5.38,-0.291,0.486,,52.5,1.56E-03,2.60E-04,2.60E-04,1.10E-04,-5.60E-05,1.28E-04,2.90E-04,2.90E-04,1.00E-04,-7.00E-05,
,,5.38,-0.291,0.486,,67.5,1.48E-03,1.90E-04,1.90E-04,1.00E-04,-6.00E-05,8.18E-04,2.10E-04,2.10E-04,8.40E-05,-1.10E-04,
,,5.38,-0.291,0.486,,82.5,1.62E-03,1.70E-04,1.70E-04,5.70E-05,-1.20E-04,2.23E-04,1.80E-04,1.80E-04,1.00E-04,-5.10E-05,
,,5.38,-0.291,0.486,,97.5,1.17E-03,1.50E-04,1.50E-04,7.80E-05,-4.00E-05,3.56E-04,1.60E-04,1.60E-04,1.20E-04,-1.10E-05,
,,5.38,-0.291,0.486,,112.5,1.13E-03,1.30E-04,1.30E-04,4.50E-05,-3.90E-05,1.75E-05,1.40E-04,1.40E-04,8.00E-05,-8.00E-05,
,,5.38,-0.291,0.486,,127.5,1.08E-03,1.10E-04,1.10E-04,3.80E-05,-5.10E-05,1.22E-04,1.20E-04,1.20E-04,5.00E-05,-5.00E-05,
,,5.38,-0.291,0.486,,142.5,9.06E-04,1.00E-04,1.00E-04,4.80E-05,-2.70E-05,1.58E-04,1.00E-04,1.00E-04,1.10E-05,-4.00E-05,
,,5.38,-0.291,0.486,,157.5,1.14E-03,1.20E-04,1.20E-04,3.40E-05,-7.80E-05,-7.18E-05,1.10E-04,1.10E-04,6.00E-05,-4.00E-05,
,,5.38,-0.291,0.486,,172.5,1.08E-03,1.30E-04,1.30E-04,6.80E-05,-6.00E-05,-1.53E-05,1.20E-04,1.20E-04,8.00E-05,-1.00E-05,
,,5.38,-0.291,0.486,,187.5,1.06E-03,1.20E-04,1.20E-04,4.40E-05,-5.10E-05,-1.57E-04,1.10E-04,1.10E-04,9.00E-05,-2.10E-05,
,,5.38,-0.291,0.486,,202.5,1.25E-03,1.20E-04,1.20E-04,3.90E-05,-6.30E-05,-1.70E-05,1.20E-04,1.20E-04,3.00E-05,-6.00E-05,
,,5.38,-0.291,0.486,,217.5,8.61E-04,1.10E-04,1.10E-04,4.80E-05,-4.80E-05,8.49E-06,1.00E-04,1.00E-04,3.00E-05,-1.00E-04,
,,5.38,-0.291,0.486,,232.5,1.16E-03,1.20E-04,1.20E-04,4.00E-05,-9.70E-05,3.22E-05,1.30E-04,1.30E-04,5.00E-05,-6.00E-05,
,,5.38,-0.291,0.486,,247.5,1.46E-03,1.40E-04,1.40E-04,5.90E-05,-6.60E-05,-3.81E-04,1.50E-04,1.50E-04,4.20E-05,-4.20E-05,
,,5.38,-0.291,0.486,,262.5,1.50E-03,1.50E-04,1.50E-04,7.50E-05,-7.50E-05,-3.73E-04,1.70E-04,1.70E-04,2.30E-05,-4.20E-05,
,,5.38,-0.291,0.486,,277.5,1.84E-03,1.70E-04,1.70E-04,5.50E-05,-1.10E-04,-6.45E-04,1.90E-04,1.90E-04,5.40E-05,-5.40E-05,
,,5.38,-0.291,0.486,,292.5,2.31E-03,2.10E-04,2.10E-04,8.50E-05,-1.40E-04,-4.21E-04,2.40E-04,2.40E-04,3.30E-05,-9.10E-05,
,,5.38,-0.291,0.486,,307.5,2.10E-03,2.70E-04,2.70E-04,8.10E-05,-1.10E-04,-6.41E-04,3.10E-04,3.10E-04,1.20E-04,-4.50E-05,
,,5.38,-0.291,0.486,,322.5,3.71E-03,5.80E-04,5.80E-04,1.90E-04,-2.30E-04,4.87E-04,5.50E-04,5.50E-04,1.70E-04,-8.20E-05,
,,5.38,-0.291,0.486,,337.5,2.06E-03,1.30E-03,1.30E-03,6.20E-05,-5.00E-04,2.97E-04,1.00E-03,1.00E-03,6.00E-04,-1.40E-05,
,,5.38,-0.291,0.486,,352.5,9.00E-04,1.70E-03,1.70E-03,9.50E-04,-1.60E-04,8.58E-04,1.30E-03,1.30E-03,1.20E-04,-8.20E-04,
,,7.04,-0.043,0.494,,7.5,1.76E-03,1.00E-04,1.00E-04,9.60E-05,-5.30E-05,3.06E-04,1.40E-04,1.40E-04,7.10E-05,-2.20E-05,
,,7.04,-0.043,0.494,,22.5,1.95E-03,1.10E-04,1.10E-04,7.70E-05,-1.30E-04,3.72E-04,1.40E-04,1.40E-04,1.10E-04,-6.10E-05,
,,7.04,-0.043,0.494,,37.5,1.72E-03,9.60E-05,9.60E-05,6.00E-05,-8.70E-05,2.82E-04,1.30E-04,1.30E-04,3.10E-05,-5.10E-05,
,,7.04,-0.043,0.494,,52.5,1.59E-03,8.90E-05,8.90E-05,7.70E-05,-5.20E-05,3.32E-05,1.20E-04,1.20E-04,3.00E-05,-3.00E-05,
,,7.04,-0.043,0.494,,67.5,1.42E-03,8.30E-05,8.30E-05,7.40E-05,-5.20E-05,2.90E-04,1.10E-04,1.10E-04,2.20E-05,-3.10E-05,
,,7.04,-0.043,0.494,,82.5,1.40E-03,8.10E-05,8.10E-05,6.50E-05,-4.60E-05,2.80E-04,1.10E-04,1.10E-04,5.10E-05,-3.10E-05,
,,7.04,-0.043,0.494,,97.5,1.34E-03,7.80E-05,7.80E-05,6.40E-05,-8.10E-05,2.49E-04,1.00E-04,1.00E-04,2.20E-05,-2.20E-05,
,,7.04,-0.043,0.494,,112.5,1.22E-03,7.50E-05,7.50E-05,4.70E-05,-6.20E-05,1.82E-04,9.70E-05,9.70E-05,3.10E-05,-3.10E-05,
,,7.04,-0.043,0.494,,127.5,1.29E-03,7.70E-05,7.70E-05,9.80E-05,-4.90E-05,1.81E-04,1.00E-04,1.00E-04,4.00E-05,-3.10E-05,
,,7.04,-0.043,0.494,,142.5,1.38E-03,7.90E-05,7.90E-05,4.60E-05,-6.50E-05,1.60E-04,1.00E-04,1.00E-04,2.10E-05,-3.00E-05,
,,7.04,-0.043,0.494,,157.5,1.14E-03,7.40E-05,7.40E-05,6.10E-05,-3.40E-05,2.36E-04,9.70E-05,9.70E-05,2.10E-05,-3.10E-05,
,,7.04,-0.043,0.494,,172.5,1.21E-03,7.60E-05,7.60E-05,4.70E-05,-4.20E-05,-9.04E-05,1.00E-04,1.00E-04,2.00E-05,-7.00E-05,
,,7.04,-0.043,0.494,,187.5,1.21E-03,7.60E-05,7.60E-05,5.40E-05,-4.10E-05,9.73E-05,9.10E-05,9.10E-05,2.00E-05,-4.00E-05,
,,7.04,-0.043,0.494,,202.5,1.32E-03,8.00E-05,8.00E-05,6.40E-05,-6.40E-05,-3.80E-05,9.90E-05,9.90E-05,2.00E-05,-2.00E-05,
,,7.04,-0.043,0.494,,217.5,1.25E-03,7.80E-05,7.80E-05,6.20E-05,-3.70E-05,-8.54E-05,9.90E-05,9.90E-05,3.00E-05,-2.00E-05,
,,7.04,-0.043,0.494,,232.5,1.36E-03,8.20E-05,8.20E-05,6.50E-05,-6.50E-05,-1.81E-04,1.00E-04,1.00E-04,1.20E-05,-3.10E-05,
,,7.04,-0.043,0.494,,247.5,1.30E-03,8.10E-05,8.10E-05,4.00E-05,-6.30E-05,-1.00E-04,1.10E-04,1.10E-04,3.00E-05,-4.00E-05,
,,7.04,-0.043,0.494,,262.5,1.38E-03,8.10E-05,8.10E-05,6.50E-05,-5.80E-05,-3.36E-04,1.10E-04,1.10E-04,2.30E-05,-9.10E-05,
,,7.04,-0.043,0.494,,277.5,1.62E-03,8.90E-05,8.90E-05,8.50E-05,-5.70E-05,-2.13E-04,1.10E-04,1.10E-04,2.10E-05,-5.00E-05,
,,7.04,-0.043,0.494,,292.5,1.62E-03,8.90E-05,8.90E-05,7.00E-05,-8.50E-05,-8.52E-05,1.20E-04,1.20E-04,3.00E-05,-2.00E-05,
,,7.04,-0.043,0.494,,307.5,1.73E-03,9.10E-05,9.10E-05,1.00E-04,-7.20E-05,-1.66E-04,1.20E-04,1.20E-04,5.00E-05,-3.00E-05,
,,7.04,-0.043,0.494,,322.5,1.89E-03,1.00E-04,1.00E-04,9.00E-05,-9.00E-05,-3.61E-04,1.30E-04,1.30E-04,4.20E-05,-1.50E-05,
,,7.04,-0.043,0.494,,337.5,1.92E-03,1.00E-04,1.00E-04,5.90E-05,-1.20E-04,5.20E-05,1.30E-04,1.30E-04,3.00E-05,-2.00E-05,
,,7.04,-0.043,0.494,,352.5,2.12E-03,1.10E-04,1.10E-04,1.00E-04,-7.00E-05,1.31E-04,1.40E-04,1.40E-04,5.00E-05,-1.10E-05,
,,7.09,-0.127,0.498,,7.5,1.87E-03,1.90E-04,1.90E-04,2.00E-04,-5.60E-05,1.92E-04,2.00E-04,2.00E-04,1.40E-04,-5.00E-05,
,,7.09,-0.127,0.498,,22.5,1.52E-03,1.50E-04,1.50E-04,6.10E-05,-6.80E-05,4.13E-04,1.60E-04,1.60E-04,3.30E-05,-9.10E-05,
,,7.09,-0.127,0.498,,37.5,1.47E-03,1.20E-04,1.20E-04,5.30E-05,-5.90E-05,9.87E-05,1.40E-04,1.40E-04,3.00E-05,-1.00E-05,
,,7.09,-0.127,0.498,,52.5,1.45E-03,9.70E-05,9.70E-05,4.40E-05,-8.20E-05,2.56E-04,1.20E-04,1.20E-04,6.10E-05,-5.10E-05,
,,7.09,-0.127,0.498,,67.5,1.20E-03,8.00E-05,8.00E-05,6.20E-05,-5.40E-05,1.82E-04,1.00E-04,1.00E-04,6.00E-05,-3.10E-05,
,,7.09,-0.127,0.498,,82.5,1.17E-03,7.40E-05,7.40E-05,5.30E-05,-4.60E-05,2.78E-04,9.40E-05,9.40E-05,7.10E-05,-3.10E-05,
,,7.09,-0.127,0.498,,97.5,9.84E-04,6.70E-05,6.70E-05,3.60E-05,-4.20E-05,2.89E-04,8.20E-05,8.20E-05,3.10E-05,-2.20E-05,
,,7.09,-0.127,0.498,,112.5,1.02E-03,6.80E-05,6.80E-05,5.00E-05,-3.20E-05,2.82E-04,8.40E-05,8.40E-05,3.10E-05,-1.30E-05,
,,7.09,-0.127,0.498,,127.5,9.09E-04,6.60E-05,6.60E-05,4.80E-05,-2.70E-05,5.11E-05,8.00E-05,8.00E-05,3.00E-05,-5.00E-05,
,,7.09,-0.127,0.498,,142.5,8.90E-04,6.60E-05,6.60E-05,4.00E-05,-7.50E-05,1.72E-04,7.80E-05,7.80E-05,2.10E-05,-2.10E-05,
,,7.09,-0.127,0.498,,157.5,7.96E-04,6.30E-05,6.30E-05,3.10E-05,-3.10E-05,1.63E-04,7.50E-05,7.50E-05,3.00E-05,-1.10E-05,
,,7.09,-0.127,0.498,,172.5,8.31E-04,6.30E-05,6.30E-05,5.60E-05,-3.20E-05,1.17E-04,7.70E-05,7.70E-05,3.00E-05,-2.00E-05,
,,7.09,-0.127,0.498,,187.5,8.05E-04,6.30E-05,6.30E-05,3.10E-05,-3.10E-05,-2.15E-05,7.20E-05,7.20E-05,5.00E-05,-1.00E-05,
,,7.09,-0.127,0.498,,202.5,8.56E-04,6.60E-05,6.60E-05,3.30E-05,-4.80E-05,-1.66E-04,7.90E-05,7.90E-05,6.00E-05,-2.10E-05,
,,7.09,-0.127,0.498,,217.5,9.37E-04,7.10E-05,7.10E-05,4.90E-05,-2.80E-05,-1.07E-04,8.50E-05,8.50E-05,2.00E-05,-4.00E-05,
,,7.09,-0.127,0.498,,232.5,8.81E-04,6.80E-05,6.80E-05,3.30E-05,-3.30E-05,-2.06E-04,8.30E-05,8.30E-05,4.10E-05,-2.10E-05,
,,7.09,-0.127,0.498,,247.5,1.07E-03,7.40E-05,7.40E-05,4.40E-05,-3.80E-05,-2.30E-04,9.00E-05,9.00E-05,3.10E-05,-3.10E-05,
,,7.09,-0.127,0.498,,262.5,1.03E-03,7.50E-05,7.50E-05,3.70E-05,-3.70E-05,-1.97E-04,9.20E-05,9.20E-05,2.10E-05,-2.10E-05,
,,7.09,-0.127,0.498,,277.5,1.17E-03,7.80E-05,7.80E-05,6.10E-05,-5.30E-05,-3.04E-04,9.80E-05,9.80E-05,3.20E-05,-3.20E-05,
,,7.09,-0.127,0.498,,292.5,1.20E-03,8.00E-05,8.00E-05,4.70E-05,-4.70E-05,-3.67E-04,1.00E-04,1.00E-04,4.20E-05,-3.20E-05,
,,7.09,-0.127,0.498,,307.5,1.53E-03,9.80E-05,9.80E-05,5.50E-05,-7.60E-05,-3.70E-04,1.20E-04,1.20E-04,4.20E-05,-3.20E-05,
,,7.09,-0.127,0.498,,322.5,1.59E-03,1.20E-04,1.20E-04,6.90E-05,-9.30E-05,-1.25E-04,1.30E-04,1.30E-04,2.00E-05,-9.00E-05,
,,7.09,-0.127,0.498,,337.5,2.04E-03,1.60E-04,1.60E-04,1.50E-04,-6.80E-05,-3.42E-04,1.70E-04,1.70E-04,1.10E-04,-5.10E-05,
,,7.09,-0.127,0.498,,352.5,1.89E-03,1.90E-04,1.90E-04,9.80E-05,-6.00E-05,-5.32E-05,1.90E-04,1.90E-04,6.00E-05,-6.00E-05,
,,7.12,-0.212,0.499,,7.5,1.94E-03,3.90E-04,3.90E-04,1.10E-04,-2.00E-04,-5.54E-05,3.30E-04,3.30E-04,4.00E-05,-8.00E-05,
,,7.12,-0.212,0.499,,22.5,1.34E-03,2.70E-04,2.70E-04,9.90E-05,-1.20E-04,5.29E-04,2.40E-04,2.40E-04,9.20E-05,-9.20E-05,
,,7.12,-0.212,0.499,,37.5,9.17E-04,1.60E-04,1.60E-04,7.50E-05,-4.10E-05,-1.09E-05,1.60E-04,1.60E-04,3.00E-05,-3.00E-05,
,,7.12,-0.212,0.499,,52.5,1.15E-03,1.10E-04,1.10E-04,4.00E-05,-6.10E-05,5.87E-04,1.20E-04,1.20E-04,6.30E-05,-7.20E-05,
,,7.12,-0.212,0.499,,67.5,9.08E-04,7.50E-05,7.50E-05,4.10E-05,-4.80E-05,3.44E-04,9.20E-05,9.20E-05,3.20E-05,-2.30E-05,
,,7.12,-0.212,0.499,,82.5,8.63E-04,6.90E-05,6.90E-05,4.00E-05,-4.00E-05,2.46E-04,8.40E-05,8.40E-05,4.10E-05,-2.10E-05,
,,7.12,-0.212,0.499,,97.5,7.33E-04,6.20E-05,6.20E-05,3.70E-05,-2.40E-05,2.78E-04,7.60E-05,7.60E-05,1.30E-05,-2.20E-05,
,,7.12,-0.212,0.499,,112.5,6.27E-04,5.80E-05,5.80E-05,2.70E-05,-3.50E-05,4.95E-05,6.90E-05,6.90E-05,2.00E-05,-1.00E-05,
,,7.12,-0.212,0.499,,127.5,5.80E-04,5.40E-05,5.40E-05,2.00E-05,-3.50E-05,1.01E-04,6.50E-05,6.50E-05,4.00E-05,-1.10E-05,
,,7.12,-0.212,0.499,,142.5,6.31E-04,5.60E-05,5.60E-05,2.80E-05,-4.40E-05,2.38E-04,6.80E-05,6.80E-05,4.10E-05,-3.10E-05,
,,7.12,-0.212,0.499,,157.5,6.05E-04,5.60E-05,5.60E-05,3.50E-05,-2.70E-05,1.99E-04,6.90E-05,6.90E-05,2.10E-05,-2.10E-05,
,,7.12,-0.212,0.499,,172.5,6.11E-04,5.50E-05,5.50E-05,2.70E-05,-3.50E-05,2.26E-05,6.60E-05,6.60E-05,1.00E-05,-2.00E-05,
,,7.12,-0.212,0.499,,187.5,5.98E-04,5.60E-05,5.60E-05,2.10E-05,-2.70E-05,-2.58E-05,6.70E-05,6.70E-05,3.00E-05,-2.00E-05,
,,7.12,-0.212,0.499,,202.5,7.09E-04,6.30E-05,6.30E-05,2.40E-05,-2.10E-05,-3.09E-06,7.50E-05,7.50E-05,1.00E-05,-3.00E-05,
,,7.12,-0.212,0.499,,217.5,6.02E-04,5.80E-05,5.80E-05,3.50E-05,-4.40E-05,-1.26E-04,6.90E-05,6.90E-05,2.00E-05,-3.00E-05,
,,7.12,-0.212,0.499,,232.5,7.29E-04,6.30E-05,6.30E-05,2.40E-05,-3.70E-05,-2.33E-04,7.80E-05,7.80E-05,3.10E-05,-4.10E-05,
,,7.12,-0.212,0.499,,247.5,7.21E-04,6.50E-05,6.50E-05,5.40E-05,-2.90E-05,-1.78E-04,8.00E-05,8.00E-05,4.00E-05,-2.10E-05,
,,7.12,-0.212,0.499,,262.5,8.21E-04,7.00E-05,7.00E-05,4.70E-05,-3.20E-05,-3.36E-04,8.60E-05,8.60E-05,1.50E-05,-1.50E-05,
,,7.12,-0.212,0.499,,277.5,8.99E-04,7.30E-05,7.30E-05,3.40E-05,-4.80E-05,-2.16E-04,9.30E-05,9.30E-05,1.20E-05,-2.10E-05,
,,7.12,-0.212,0.499,,292.5,8.76E-04,7.80E-05,7.80E-05,2.80E-05,-4.80E-05,-1.86E-04,9.60E-05,9.60E-05,3.10E-05,-2.10E-05,
,,7.12,-0.212,0.499,,307.5,1.32E-03,1.10E-04,1.10E-04,8.90E-05,-5.00E-05,-1.61E-04,1.30E-04,1.30E-04,4.00E-05,-3.00E-05,
,,7.12,-0.212,0.499,,322.5,1.19E-03,1.60E-04,1.60E-04,8.80E-05,-4.70E-05,-3.32E-05,1.60E-04,1.60E-04,1.00E-05,-4.00E-05,
,,7.12,-0.212,0.499,,337.5,1.13E-03,2.40E-04,2.40E-04,9.60E-05,-3.40E-05,-9.92E-05,2.20E-04,2.20E-04,1.00E-04,-3.00E-05,
,,7.12,-0.212,0.499,,352.5,1.80E-03,3.90E-04,3.90E-04,1.40E-04,-1.60E-04,3.11E-04,3.00E-04,3.00E-04,1.10E-04,-5.10E-05,
,,7.11,-0.297,0.499,,7.5,2.40E-03,1.00E-03,1.00E-03,2.10E-04,-3.30E-04,-6.32E-05,6.50E-04,6.50E-04,1.20E-04,-2.70E-04,
,,7.11,-0.297,0.499,,22.5,1.47E-03,5.50E-04,5.50E-04,1.20E-04,-1.40E-04,1.16E-04,4.10E-04,4.10E-04,1.20E-04,-1.00E-04,
,,7.11,-0.297,0.499,,37.5,9.29E-04,2.70E-04,2.70E-04,7.50E-05,-1.80E-04,1.99E-04,2.40E-04,2.40E-04,5.00E-05,-2.10E-05,
,,7.11,-0.297,0.499,,52.5,7.44E-04,1.20E-04,1.20E-04,4.60E-05,-7.30E-05,1.69E-04,1.20E-04,1.20E-04,4.00E-05,-4.00E-05,
,,7.11,-0.297,0.499,,67.5,7.42E-04,7.50E-05,7.50E-05,4.60E-05,-2.40E-05,2.56E-04,8.90E-05,8.90E-05,2.20E-05,-1.30E-05,
,,7.11,-0.297,0.499,,82.5,7.02E-04,6.60E-05,6.60E-05,2.30E-05,-3.70E-05,2.69E-04,8.10E-05,8.10E-05,2.20E-05,-4.10E-05,
,,7.11,-0.297,0.499,,97.5,7.09E-04,6.40E-05,6.40E-05,2.40E-05,-5.40E-05,1.61E-04,7.70E-05,7.70E-05,2.10E-05,-2.10E-05,
,,7.11,-0.297,0.499,,112.5,5.67E-04,5.60E-05,5.60E-05,2.00E-05,-3.40E-05,1.82E-04,6.60E-05,6.60E-05,2.10E-05,-3.10E-05,
,,7.11,-0.297,0.499,,127.5,5.29E-04,5.30E-05,5.30E-05,1.60E-05,-3.40E-05,1.79E-04,6.20E-05,6.20E-05,2.10E-05,-1.20E-05,
,,7.11,-0.297,0.499,,142.5,4.34E-04,4.80E-05,4.80E-05,1.60E-05,-5.20E-05,-1.63E-05,5.60E-05,5.60E-05,1.00E-05,-1.00E-05,
,,7.11,-0.297,0.499,,157.5,4.64E-04,5.00E-05,5.00E-05,2.40E-05,-1.70E-05,1.14E-04,5.70E-05,5.70E-05,2.00E-05,-3.00E-05,
,,7.11,-0.297,0.499,,172.5,4.64E-04,5.10E-05,5.10E-05,1.70E-05,-2.40E-05,-1.37E-05,5.90E-05,5.90E-05,2.00E-05,-4.40E-07,
,,7.11,-0.297,0.499,,187.5,4.56E-04,5.30E-05,5.30E-05,3.30E-05,-1.70E-05,4.58E-05,5.90E-05,5.90E-05,1.00E-05,-1.00E-05,
,,7.11,-0.297,0.499,,202.5,4.60E-04,5.50E-05,5.50E-05,1.70E-05,-2.40E-05,3.27E-05,6.10E-05,6.10E-05,1.00E-05,-2.00E-05,
,,7.11,-0.297,0.499,,217.5,5.26E-04,5.70E-05,5.70E-05,1.90E-05,-4.30E-05,5.99E-06,6.40E-05,6.40E-05,2.00E-05,-3.00E-05,
,,7.11,-0.297,0.499,,232.5,6.36E-04,6.20E-05,6.20E-05,3.60E-05,-3.60E-05,-1.81E-04,7.10E-05,7.10E-05,2.10E-05,-3.10E-05,
,,7.11,-0.297,0.499,,247.5,5.96E-04,6.30E-05,6.30E-05,2.00E-05,-2.70E-05,-2.64E-04,7.40E-05,7.40E-05,3.10E-05,-2.20E-05,
,,7.11,-0.297,0.499,,262.5,7.46E-04,7.30E-05,7.30E-05,3.70E-05,-3.70E-05,-1.45E-04,8.50E-05,8.50E-05,6.00E-05,-2.10E-05,
,,7.11,-0.297,0.499,,277.5,6.76E-04,6.80E-05,6.80E-05,2.30E-05,-3.60E-05,-1.53E-04,8.40E-05,8.40E-05,2.10E-05,-3.00E-05,
,,7.11,-0.297,0.499,,292.5,8.48E-04,7.90E-05,7.90E-05,4.70E-05,-3.90E-05,-2.22E-04,9.50E-05,9.50E-05,3.10E-05,-3.10E-05,
,,7.11,-0.297,0.499,,307.5,1.06E-03,1.30E-04,1.30E-04,7.70E-05,-3.80E-05,-2.40E-04,1.30E-04,1.30E-04,5.10E-05,-5.10E-05,
,,7.11,-0.297,0.499,,322.5,1.25E-03,2.40E-04,2.40E-04,1.20E-04,-1.20E-04,-3.33E-04,2.10E-04,2.10E-04,6.10E-05,-2.30E-05,
,,7.11,-0.297,0.499,,337.5,7.72E-04,4.00E-04,4.00E-04,1.20E-04,-8.30E-05,5.17E-04,2.80E-04,2.80E-04,9.20E-05,-7.20E-05,
,,7.11,-0.297,0.499,,352.5,8.72E-04,6.40E-04,6.40E-04,1.60E-04,-1.60E-04,-5.60E-04,3.50E-04,3.50E-04,5.30E-05,-1.30E-04,
,,7.1,-0.457,0.498,,7.5,5.39E-03,5.50E-03,5.50E-03,1.50E-03,-1.60E-03,2.02E-03,1.90E-03,1.90E-03,9.70E-04,-4.90E-04,
,,7.1,-0.457,0.498,,22.5,1.03E-03,1.40E-03,1.40E-03,4.40E-04,-1.10E-04,3.32E-04,8.00E-04,8.00E-04,3.20E-05,-2.40E-04,
,,7.1,-0.457,0.498,,37.5,6.86E-04,2.90E-04,2.90E-04,2.90E-05,-1.90E-04,-1.46E-04,2.30E-04,2.30E-04,8.00E-05,-7.00E-05,
,,7.1,-0.457,0.498,,52.5,5.16E-04,1.00E-04,1.00E-04,5.20E-05,-4.30E-05,2.75E-04,9.90E-05,9.90E-05,3.10E-05,-2.20E-05,
,,7.1,-0.457,0.498,,67.5,5.67E-04,5.10E-05,5.10E-05,2.00E-05,-2.60E-05,1.50E-04,5.90E-05,5.90E-05,3.00E-05,-4.80E-06,
,,7.1,-0.457,0.498,,82.5,5.33E-04,4.00E-05,4.00E-05,1.60E-05,-1.90E-05,2.85E-04,4.80E-05,4.80E-05,9.10E-06,-4.10E-05,
,,7.1,-0.457,0.498,,97.5,4.17E-04,3.50E-05,3.50E-05,2.40E-05,-2.40E-05,1.26E-04,4.10E-05,4.10E-05,2.00E-05,-2.00E-05,
,,7.1,-0.457,0.498,,112.5,3.24E-04,2.80E-05,2.80E-05,1.40E-05,-2.20E-05,7.17E-05,3.40E-05,3.40E-05,1.00E-05,-1.00E-05,
,,7.1,-0.457,0.498,,127.5,2.91E-04,2.50E-05,2.50E-05,1.30E-05,-1.30E-05,7.78E-05,2.80E-05,2.80E-05,2.50E-06,-1.00E-05,
,,7.1,-0.457,0.498,,142.5,3.21E-04,2.60E-05,2.60E-05,1.40E-05,-1.40E-05,6.10E-05,2.90E-05,2.90E-05,1.00E-05,-2.00E-06,
,,7.1,-0.457,0.498,,157.5,3.16E-04,2.70E-05,2.70E-05,1.40E-05,-1.40E-05,-8.26E-06,3.00E-05,3.00E-05,1.00E-05,-2.00E-05,
,,7.1,-0.457,0.498,,172.5,3.47E-04,2.90E-05,2.90E-05,1.40E-05,-1.40E-05,4.21E-05,3.30E-05,3.30E-05,1.00E-05,-1.00E-05,
