bin,k,q_squared,t,x_b,w,phi,D^4_sigma (nb/Gev^4),D^4_sigma_stat_plus,D^4_sigma_stat_minus,D^4_sigma_sys_plus,D^4_sigma_sys_minus,1/2 Helc_diff_d4_sigma (nb/GeV^4),1/2 Helc_diff_d4_sigma_stat_plus,1/2 Helc_diff_d4_sigma_stat_minus,1/2 Helc_diff_d4_sigma_sys_plus,1/2 Helc_diff_d4_sigma_sys_minus,link
,,2.177,-0.203,0.245,,97.2,0.223867,0.0160301,0.0160301,0.0155657,0.0155657,0.040203,0.0123832,0.0123832,0.00734474,0.00734474,
,,2.177,-0.203,0.245,,112.2,0.212328,0.0159946,0.0159946,0.0143143,0.0143143,0.0543881,0.0125007,0.0125007,0.00532536,0.00532536,
,,2.178,-0.203,0.245,,127.3,0.131541,0.0131018,0.0131018,0.011283,0.011283,0.00716399,0.0105114,0.0105114,0.00301951,0.00301951,
,,2.178,-0.203,0.245,,142.3,0.109286,0.0156347,0.0156347,0.0126672,0.0126672,0.013019,0.0131217,0.0131217,0.00558433,0.00558433,
,,2.179,-0.203,0.245,,157.4,0.0723426,0.00795811,0.00795811,0.00814882,0.00814882,0.0243689,0.00685708,0.00685708,0.00184458,0.00184458,
,,2.179,-0.203,0.245,,172.5,0.0875816,0.00975892,0.00975892,0.00631541,0.00631541,-0.00173907,0.0079787,0.0079787,0.00253526,0.00253526,
,,2.179,-0.203,0.245,,187.5,0.102135,0.0131039,0.0131039,0.0108612,0.0108612,0.0137631,0.0105559,0.0105559,0.00262414,0.00262414,
,,2.178,-0.203,0.245,,217.7,0.136877,0.0120449,0.0120449,0.00934673,0.00934673,-0.021998,0.00948664,0.00948664,0.00271422,0.00271422,
,,2.178,-0.203,0.245,,232.7,0.150264,0.013338,0.013338,0.0126347,0.0126347,-0.0500812,0.0108078,0.0108078,0.00463001,0.00463001,
,,2.177,-0.203,0.245,,247.8,0.173848,0.0154342,0.0154342,0.0174598,0.0174598,-0.0283289,0.0121397,0.0121397,0.00474453,0.00474453,
,,2.177,-0.203,0.245,,262.8,0.215409,0.0141224,0.0141224,0.0166842,0.0166842,-0.0386707,0.0109056,0.0109056,0.00481812,0.00481812,
,,2.176,-0.203,0.245,,277.9,0.354405,0.0196509,0.0196509,0.0231145,0.0231145,-0.0791814,0.0150647,0.0150647,0.00723295,0.00723295,
,,2.176,-0.204,0.245,,293,0.42306,0.0230065,0.0230065,0.031016,0.031016,-0.0227279,0.017269,0.017269,0.0127879,0.0127879,
,,2.177,-0.204,0.245,,308,0.590643,0.0295693,0.0295693,0.043393,0.043393,-0.107513,0.0224244,0.0224244,0.0159706,0.0159706,
,,2.137,-0.263,0.245,,37.8,0.702909,0.0312636,0.0312636,0.054082,0.054082,0.070484,0.0234622,0.0234622,0.0105137,0.0105137,
,,2.176,-0.263,0.245,,51.9,0.368834,0.017344,0.017344,0.0284642,0.0284642,0.0908508,0.0131507,0.0131507,0.00919173,0.00919173,
,,2.175,-0.262,0.245,,67,0.324371,0.017083,0.017083,0.0196948,0.0196948,0.0801999,0.0131058,0.0131058,0.00819081,0.00819081,
,,2.175,-0.262,0.245,,82.1,0.236392,0.0157606,0.0157606,0.0185517,0.0185517,0.0454752,0.0121468,0.0121468,0.00695142,0.00695142,
,,2.176,-0.262,0.245,,97.1,0.165078,0.0115206,0.0115206,0.0118196,0.0118196,0.048872,0.00921432,0.00921432,0.00330963,0.00330963,
,,2.177,-0.262,0.245,,112.2,0.110138,0.00864081,0.00864081,0.00780472,0.00780472,0.0165651,0.00687857,0.00687857,0.00227187,0.00227187,
,,2.178,-0.262,0.245,,127.3,0.0820636,0.00761536,0.00761536,0.0114929,0.0114929,0.0153889,0.00626801,0.00626801,0.00378335,0.00378335,
,,2.178,-0.262,0.245,,142.3,0.0878843,0.0111286,0.0111286,0.00573957,0.00573957,0.00167809,0.00885925,0.00885925,0.00580204,0.00580204,
,,2.179,-0.262,0.245,,157.4,0.0450939,0.00499517,0.00499517,0.0037421,0.0037421,0.00107257,0.00433365,0.00433365,0.000380555,0.000380555,
,,2.179,-0.262,0.245,,172.5,0.06774,0.00778801,0.00778801,0.00550271,0.00550271,0.0106773,0.00634943,0.00634943,0.00252573,0.00252573,
,,2.179,-0.262,0.245,,187.5,0.072476,0.00948369,0.00948369,0.00479001,0.00479001,-0.0159855,0.00778719,0.00778719,0.00275778,0.00275778,
,,2.179,-0.262,0.245,,202.6,0.0632316,0.00631848,0.00631848,0.00634342,0.00634342,-0.00484533,0.00511147,0.00511147,0.00182201,0.00182201,
,,2.178,-0.262,0.245,,217.7,0.0890197,0.00759178,0.00759178,0.00820981,0.00820981,-0.00736796,0.00597919,0.00597919,0.00381298,0.00381298,
,,2.178,-0.262,0.245,,232.7,0.103489,0.010245,0.010245,0.00798328,0.00798328,0.00984331,0.0081873,0.0081873,0.00440094,0.00440094,
,,2.177,-0.262,0.245,,247.8,0.117338,0.0114889,0.0114889,0.00734656,0.00734656,-0.00881239,0.00925713,0.00925713,0.00866581,0.00866581,
,,2.176,-0.262,0.245,,262.9,0.148202,0.00974123,0.00974123,0.0111729,0.0111729,-0.0239812,0.00751942,0.00751942,0.00178572,0.00178572,
,,2.175,-0.262,0.245,,277.9,0.189445,0.00992766,0.00992766,0.0143976,0.0143976,-0.0184119,0.00753421,0.00753421,0.0043367,0.0043367,
,,2.175,-0.262,0.245,,293,0.300659,0.0156725,0.0156725,0.0204137,0.0204137,-0.0762743,0.012063,0.012063,0.00735454,0.00735454,
,,2.176,-0.263,0.245,,308.1,0.356081,0.020596,0.020596,0.0364659,0.0364659,-0.0784825,0.0157717,0.0157717,0.00991408,0.00991408,
,,2.137,-0.263,0.245,,322.2,0.726939,0.0338878,0.0338878,0.0955884,0.0955884,-0.164172,0.0256532,0.0256532,0.0904348,0.0904348,
,,2.135,-0.342,0.246,,38.1,0.599671,0.0312409,0.0312409,0.0377023,0.0377023,0.0629375,0.0234923,0.0234923,0.00561489,0.00561489,
,,2.174,-0.341,0.245,,51.8,0.26196,0.010969,0.010969,0.0157943,0.0157943,0.0549858,0.00835626,0.00835626,0.00374272,0.00374272,
,,2.174,-0.341,0.245,,66.9,0.188523,0.0104399,0.0104399,0.0125788,0.0125788,0.031058,0.00796465,0.00796465,0.0037488,0.0037488,
,,2.175,-0.341,0.245,,82,0.124225,0.00912434,0.00912434,0.00796888,0.00796888,0.0221654,0.00727728,0.00727728,0.00302722,0.00302722,
,,2.176,-0.341,0.245,,97.1,0.108233,0.00890316,0.00890316,0.00998632,0.00998632,0.0432571,0.00738922,0.00738922,0.00302235,0.00302235,
,,2.176,-0.34,0.245,,112.2,0.0721846,0.00646075,0.00646075,0.0075788,0.0075788,0.00712266,0.00516465,0.00516465,0.00158021,0.00158021,
,,2.177,-0.34,0.245,,127.3,0.0663525,0.00757474,0.00757474,0.00521131,0.00521131,0.0242806,0.00643682,0.00643682,0.00208419,0.00208419,
,,2.178,-0.34,0.245,,142.3,0.0466416,0.00610697,0.00610697,0.00522546,0.00522546,0.00578062,0.00504162,0.00504162,0.00265431,0.00265431,
,,2.178,-0.34,0.245,,157.4,0.0412078,0.00485379,0.00485379,0.00390075,0.00390075,0.00561208,0.00397771,0.00397771,0.00170342,0.00170342,
,,2.179,-0.34,0.245,,172.5,0.0395582,0.00513733,0.00513733,0.00406064,0.00406064,-0.000942471,0.00422528,0.00422528,0.00143271,0.00143271,
,,2.179,-0.34,0.245,,187.5,0.0308584,0.00407214,0.00407214,0.00393854,0.00393854,0.000953184,0.00347603,0.00347603,0.00286875,0.00286875,
,,2.178,-0.34,0.245,,202.6,0.046906,0.00543016,0.00543016,0.00567731,0.00567731,-0.00167643,0.00440152,0.00440152,0.00227179,0.00227179,
,,2.178,-0.34,0.245,,217.7,0.0453932,0.00448894,0.00448894,0.00406116,0.00406116,-0.0148717,0.00376694,0.00376694,0.00137354,0.00137354,
,,2.177,-0.34,0.245,,232.7,0.0487022,0.00533336,0.00533336,0.00674811,0.00674811,-0.01707,0.00463812,0.00463812,0.00291296,0.00291296,
,,2.176,-0.34,0.245,,247.8,0.0729601,0.00805528,0.00805528,0.00660242,0.00660242,-0.0064937,0.00670787,0.00670787,0.00501328,0.00501328,
,,2.176,-0.341,0.245,,262.9,0.10643,0.00876462,0.00876462,0.00813228,0.00813228,-0.0175317,0.00711565,0.00711565,0.00147878,0.00147878,
,,2.175,-0.341,0.245,,278,0.128476,0.00784452,0.00784452,0.00919298,0.00919298,-0.0181926,0.00611863,0.00611863,0.00411601,0.00411601,
,,2.174,-0.341,0.245,,293.1,0.193887,0.0115576,0.0115576,0.0123574,0.0123574,-0.0396595,0.00897903,0.00897903,0.00315873,0.00315873,
,,2.174,-0.341,0.245,,308.2,0.283633,0.0137559,0.0137559,0.0178464,0.0178464,-0.0375832,0.0103774,0.0103774,0.00395857,0.00395857,
,,2.135,-0.342,0.246,,321.9,0.573331,0.0337698,0.0337698,2.3289,2.3289,-0.0885833,0.0257865,0.0257865,0.842235,0.842235,
,,2.141,-0.45,0.245,,37.9,0.361071,0.0188017,0.0188017,0.0216107,0.0216107,0.0710583,0.014348,0.014348,0.00434111,0.00434111,
,,2.171,-0.448,0.245,,51.7,0.156526,0.00699728,0.00699728,0.00943426,0.00943426,0.0328393,0.00535281,0.00535281,0.00229854,0.00229854,
,,2.172,-0.448,0.245,,66.9,0.0901688,0.00563022,0.00563022,0.00573595,0.00573595,0.0231745,0.00457042,0.00457042,0.00238983,0.00238983,
,,2.174,-0.447,0.245,,82,0.0731808,0.00644462,0.00644462,0.00638549,0.00638549,0.0152505,0.00525344,0.00525344,0.00251386,0.00251386,
,,2.175,-0.447,0.245,,97.1,0.0534431,0.00499325,0.00499325,0.00461192,0.00461192,0.00595836,0.00416201,0.00416201,0.00280113,0.00280113,
,,2.176,-0.447,0.245,,112.2,0.0559771,0.00542059,0.00542059,0.00511838,0.00511838,0.0169887,0.00451897,0.00451897,0.00192915,0.00192915,
,,2.177,-0.447,0.245,,127.3,0.0208797,0.00236492,0.00236492,0.00147774,0.00147774,-0.00141953,0.00210293,0.00210293,0.000762228,0.000762228,
,,2.178,-0.447,0.245,,142.3,0.0166022,0.00317121,0.00317121,0.00259108,0.00259108,-0.00219725,0.00296996,0.00296996,0.000935119,0.000935119,
,,2.178,-0.447,0.245,,157.4,0.0342262,0.00583651,0.00583651,0.00282229,0.00282229,0.00425648,0.00472481,0.00472481,0.000719117,0.000719117,
,,2.178,-0.447,0.245,,172.5,0.0246186,0.00451736,0.00451736,0.00375507,0.00375507,-0.00414145,0.00383602,0.00383602,0.00242453,0.00242453,
,,2.178,-0.447,0.245,,187.5,0.032119,0.00717118,0.00717118,0.00239398,0.00239398,-0.00631635,0.00599598,0.00599598,0.00252003,0.00252003,
,,2.178,-0.447,0.245,,202.6,0.0212009,0.00358923,0.00358923,0.00218449,0.00218449,-0.00351183,0.00318374,0.00318374,0.00211599,0.00211599,
,,2.178,-0.447,0.245,,217.7,0.0270469,0.00339479,0.00339479,0.00222526,0.00222526,-0.00506471,0.00291189,0.00291189,0.000376207,0.000376207,
,,2.177,-0.447,0.245,,232.7,0.0290987,0.00387738,0.00387738,0.00332436,0.00332436,-0.00412131,0.00330765,0.00330765,0.00205831,0.00205831,
,,2.176,-0.447,0.245,,247.8,0.051271,0.00635032,0.00635032,0.00862929,0.00862929,-0.0156859,0.00545308,0.00545308,0.0036267,0.0036267,
,,2.175,-0.447,0.245,,262.9,0.0535993,0.00519395,0.00519395,0.00415659,0.00415659,-0.0124219,0.00452302,0.00452302,0.00145439,0.00145439,
,,2.174,-0.447,0.245,,278,0.0625224,0.00414872,0.00414872,0.00513631,0.00513631,-0.0188132,0.00342533,0.00342533,0.00133148,0.00133148,
,,2.172,-0.448,0.245,,293.1,0.0922613,0.00532696,0.00532696,0.00807018,0.00807018,-0.0147246,0.00417573,0.00417573,0.0035213,0.0035213,
,,2.171,-0.448,0.245,,308.3,0.162713,0.00828969,0.00828969,0.0123105,0.0123105,-0.0282403,0.00632887,0.00632887,0.00634777,0.00634777,
,,2.141,-0.45,0.245,,322.1,0.349959,0.0229538,0.0229538,386,386,-0.0910052,0.0178712,0.0178712,386,386,
,,2.155,-0.61,0.245,,37,0.171314,0.00877027,0.00877027,0.0104083,0.0104083,0.0132633,0.00661476,0.00661476,0.00158812,0.00158812,
,,2.168,-0.605,0.245,,51.7,0.0841559,0.00436459,0.00436459,0.00504856,0.00504856,0.0186071,0.00336018,0.00336018,0.0012564,0.0012564,
,,2.17,-0.605,0.245,,66.9,0.0495893,0.00361609,0.00361609,0.00346135,0.00346135,0.0072143,0.00287552,0.00287552,0.0012145,0.0012145,
,,2.172,-0.605,0.245,,82,0.0229097,0.00236666,0.00236666,0.00314471,0.00314471,0.00563749,0.00207483,0.00207483,0.000947518,0.000947518,
,,2.174,-0.605,0.245,,97.1,0.0229984,0.00246841,0.00246841,0.00189748,0.00189748,0.00258719,0.00205091,0.00205091,0.000695581,0.000695581,
,,2.175,-0.604,0.245,,112.2,0.0155485,0.00184615,0.00184615,0.00109263,0.00109263,0.00617967,0.00169235,0.00169235,0.000459258,0.000459258,
,,2.177,-0.604,0.245,,127.2,0.017233,0.00289682,0.00289682,0.00157026,0.00157026,0.00166771,0.0025356,0.0025356,0.00118031,0.00118031,
,,2.177,-0.604,0.245,,142.3,0.00391143,0.00135857,0.00135857,0.000967037,0.000967037,-0.000805295,0.0013919,0.0013919,0.000742003,0.000742003,
,,2.178,-0.604,0.245,,157.4,0.00917466,0.00262796,0.00262796,0.0012425,0.0012425,-0.00114005,0.00243472,0.00243472,0.00174085,0.00174085,
,,2.178,-0.604,0.245,,187.5,0.0281432,0.0132374,0.0132374,0.00777461,0.00777461,-0.00414229,0.0108016,0.0108016,0.00287803,0.00287803,
,,2.178,-0.604,0.245,,202.6,0.0190003,0.00555547,0.00555547,0.00119125,0.00119125,-0.00288805,0.00461727,0.00461727,0.00051534,0.00051534,
,,2.177,-0.604,0.245,,217.7,0.0175255,0.00376842,0.00376842,0.00317516,0.00317516,0.0044636,0.00335748,0.00335748,0.00134522,0.00134522,
,,2.177,-0.604,0.245,,232.8,0.0135968,0.00235925,0.00235925,0.00146339,0.00146339,-0.00154295,0.00218891,0.00218891,0.000456754,0.000456754,
,,2.175,-0.604,0.245,,247.8,0.0156462,0.00232809,0.00232809,0.00320159,0.00320159,-0.00317761,0.00206279,0.00206279,0.00124631,0.00124631,
,,2.174,-0.605,0.245,,262.9,0.0274999,0.00316814,0.00316814,0.00251603,0.00251603,-0.00466872,0.00272075,0.00272075,0.000830788,0.000830788,
,,2.172,-0.605,0.245,,278,0.040228,0.00344925,0.00344925,0.0026989,0.0026989,-0.00523425,0.00279173,0.00279173,0.0010418,0.0010418,
,,2.17,-0.605,0.245,,293.1,0.0544423,0.00400648,0.00400648,0.00485668,0.00485668,-0.00357049,0.0031452,0.0031452,0.00165256,0.00165256,
,,2.168,-0.605,0.245,,308.3,0.0771692,0.00491948,0.00491948,0.00532028,0.00532028,-0.0133594,0.00386911,0.00386911,0.00250191,0.00250191,
,,2.155,-0.61,0.245,,323,0.126387,0.00708811,0.00708811,0.00838925,0.00838925,-0.000564583,0.00538045,0.00538045,0.00158338,0.00158338,
,,2.149,-0.919,0.245,,24,0.124299,0.0127388,0.0127388,0.00863514,0.00863514,0.0139061,0.00986004,0.00986004,0.00183638,0.00183638,
,,2.159,-0.864,0.245,,36.5,0.0495256,0.00260193,0.00260193,0.00321515,0.00321515,0.00476413,0.00201584,0.00201584,0.000536519,0.000536519,
,,2.164,-0.866,0.245,,51.7,0.0302213,0.00195045,0.00195045,0.00204401,0.00204401,0.0023673,0.00151377,0.00151377,0.000389384,0.000389384,
,,2.168,-0.867,0.245,,66.9,0.0199377,0.0019337,0.0019337,0.00171117,0.00171117,0.00419968,0.0015738,0.0015738,0.000717527,0.000717527,
,,2.171,-0.867,0.245,,82,0.0166947,0.00225457,0.00225457,0.00131524,0.00131524,0.000527608,0.00192136,0.00192136,0.000660452,0.000660452,
,,2.173,-0.867,0.245,,97.1,0.00966943,0.00132654,0.00132654,0.00116401,0.00116401,0.002277,0.00114369,0.00114369,0.000212147,0.000212147,
,,2.175,-0.866,0.245,,112.1,0.00511413,0.000964738,0.000964738,0.000496787,0.000496787,-0.000264809,0.000889476,0.000889476,0.000316278,0.000316278,
,,2.176,-0.866,0.245,,127.2,0.00580073,0.00221873,0.00221873,0.000338238,0.000338238,0.00263669,0.0021621,0.0021621,0.000153744,0.000153744,
,,2.177,-0.866,0.245,,142.3,0.00270933,0.00247345,0.00247345,0.000950614,0.000950614,-0.00270933,0.00247345,0.00247345,0.000950614,0.000950614,
,,2.178,-0.866,0.245,,157.4,0.00302666,0.00275205,0.00275205,0.000176483,0.000176483,0.00302666,0.00275205,0.00275205,0.000176483,0.000176483,
,,2.176,-0.866,0.245,,232.8,0.00768794,0.00317398,0.00317398,0.00114794,0.00114794,0.003454,0.00315268,0.00315268,0.00109293,0.00109293,
,,2.173,-0.867,0.245,,262.9,0.0105474,0.00158384,0.00158384,0.0011657,0.0011657,-0.000237652,0.00132793,0.00132793,0.000511256,0.000511256,
,,2.171,-0.867,0.245,,278,0.0106212,0.00119099,0.00119099,0.000757747,0.000757747,-0.000726531,0.00106909,0.00106909,0.000380177,0.000380177,
,,2.168,-0.867,0.245,,293.1,0.016421,0.0015482,0.0015482,0.00154048,0.00154048,-0.00248925,0.0013237,0.0013237,0.000664815,0.000664815,
,,2.164,-0.866,0.245,,308.3,0.0296358,0.00235023,0.00235023,0.00203035,0.00203035,-0.00635258,0.00184856,0.00184856,0.000782409,0.000782409,
,,2.159,-0.864,0.245,,323.5,0.0527471,0.00312266,0.00312266,0.00564524,0.00564524,-0.00709667,0.0023975,0.0023975,0.00263205,0.00263205,
,,2.149,-0.919,0.245,,336,0.117516,0.00967374,0.00967374,1.28571,1.28571,-0.000786345,0.00734106,0.00734106,0.663952,0.663952,
,,2.142,-1.369,0.245,,7.4,0.0249489,0.00169004,0.00169004,0.00164239,0.00164239,-0.000567341,0.00124903,0.00124903,0.000524258,0.000524258,
,,2.146,-1.366,0.246,,21.8,0.0162688,0.0013473,0.0013473,0.000990837,0.000990837,0.00216652,0.00102793,0.00102793,0.000565664,0.000565664,
,,2.154,-1.379,0.245,,36.7,0.00749965,0.000704042,0.000704042,0.000524214,0.000524214,0.00216879,0.000573822,0.000573822,0.000138255,0.000138255,
,,2.161,-1.384,0.245,,51.8,0.00612484,0.000652283,0.000652283,0.000623146,0.000623146,0.000297573,0.000514369,0.000514369,0.000288899,0.000288899,
,,2.166,-1.386,0.245,,66.9,0.00471829,0.000723327,0.000723327,0.000434143,0.000434143,0.000983242,0.000594605,0.000594605,0.000159178,0.000159178,
,,2.17,-1.386,0.245,,81.9,0.00254651,0.000774118,0.000774118,0.00101418,0.00101418,0.00105801,0.000731673,0.000731673,0.00118876,0.00118876,
,,2.177,-1.385,0.244,,112.2,0.000814758,0.000745906,0.000745906,4.75E-05,4.75E-05,0.000814758,0.000745906,0.000745906,4.75E-05,4.75E-05,
,,2.173,-1.386,0.245,,263,0.00275911,0.00160606,0.00160606,0.000175214,0.000175214,0.00254687,0.00166448,0.00166448,0.000182577,0.000182577,
,,2.17,-1.386,0.245,,278.1,0.00338637,0.000809034,0.000809034,0.00053328,0.00053328,-0.00057019,0.000709121,0.000709121,0.000194111,0.000194111,
,,2.161,-1.384,0.245,,308.2,0.00676857,0.000905073,0.000905073,0.000826456,0.000826456,-0.00080141,0.00072994,0.00072994,0.000999944,0.000999944,
,,2.154,-1.379,0.245,,323.3,0.0101504,0.000997201,0.000997201,0.000738391,0.000738391,0.00035779,0.00077216,0.00077216,0.000111049,0.000111049,
,,2.146,-1.366,0.246,,338.2,0.0160528,0.00104198,0.00104198,0.00130562,0.00130562,0.000602457,0.000774317,0.000774317,0.000287619,0.000287619,
,,2.142,-1.369,0.245,,352.6,0.02024,0.00123751,0.00123751,0.00585091,0.00585091,0.00152709,0.000929398,0.000929398,0.00488292,0.00488292,
,,1.99,-0.111,0.273,,7.5,0.369256,0.0354054,0.0354054,0.0356177,0.0356177,-0.00502785,0.0276127,0.0276127,0.0342531,0.0342531,
,,1.99,-0.111,0.273,,22.4,0.339082,0.0294392,0.0294392,0.0213111,0.0213111,0.0273159,0.0229736,0.0229736,0.0163509,0.0163509,
,,1.991,-0.111,0.273,,37.3,0.258805,0.0225427,0.0225427,0.0210503,0.0210503,0.0289898,0.0181599,0.0181599,0.0126741,0.0126741,
,,1.992,-0.111,0.273,,52.3,0.332264,0.0285816,0.0285816,0.0229305,0.0229305,0.0366211,0.0222236,0.0222236,0.00782915,0.00782915,
,,1.993,-0.11,0.274,,67.3,0.329148,0.0337097,0.0337097,0.0212783,0.0212783,0.050723,0.0261868,0.0261868,0.00414171,0.00414171,
,,1.994,-0.11,0.274,,82.3,0.132344,0.0178855,0.0178855,0.0122913,0.0122913,0.0398877,0.0158334,0.0158334,0.0317466,0.0317466,
,,1.995,-0.11,0.274,,97.3,0.0687411,0.0124388,0.0124388,0.00455479,0.00455479,0.0397311,0.0124264,0.0124264,0.00388558,0.00388558,
,,1.996,-0.109,0.274,,112.3,0.0273702,0.00783196,0.00783196,0.00820428,0.00820428,0.00578177,0.00847219,0.00847219,0.008192,0.008192,
,,1.998,-0.109,0.274,,127.3,0.0316913,0.0133033,0.0133033,0.0592518,0.0592518,0.0330399,0.0134168,0.0134168,0.0592575,0.0592575,
,,1.996,-0.109,0.274,,247.7,0.0244758,0.00656626,0.00656626,0.00343348,0.00343348,-0.0146855,0.00709051,0.00709051,0.00367584,0.00367584,
,,1.995,-0.11,0.274,,262.7,0.068313,0.00916308,0.00916308,0.0162135,0.0162135,-0.0375,0.00886644,0.00886644,0.00729276,0.00729276,
,,1.994,-0.11,0.274,,277.7,0.158037,0.0209197,0.0209197,0.021488,0.021488,-0.0408996,0.0178552,0.0178552,0.00754388,0.00754388,
,,1.993,-0.11,0.274,,292.7,0.304284,0.0344862,0.0344862,0.0542911,0.0542911,-0.132365,0.0289077,0.0289077,0.0132038,0.0132038,
,,1.992,-0.111,0.273,,307.7,0.265541,0.0231136,0.0231136,0.0243678,0.0243678,-0.0172409,0.0182883,0.0182883,0.00964263,0.00964263,
,,1.991,-0.111,0.273,,322.7,0.346033,0.0263142,0.0263142,0.0221451,0.0221451,-0.073925,0.020458,0.020458,0.00689636,0.00689636,
,,1.99,-0.111,0.273,,337.6,0.435958,0.0318613,0.0318613,0.0279053,0.0279053,-0.111463,0.0246028,0.0246028,0.0127235,0.0127235,
,,1.99,-0.111,0.273,,352.5,0.330082,0.0262199,0.0262199,0.0226013,0.0226013,-0.0285541,0.0204826,0.0204826,0.0130474,0.0130474,
,,1.994,-0.155,0.274,,7.4,0.426235,0.0227088,0.0227088,0.0313168,0.0313168,0.0173932,0.0172085,0.0172085,0.0151738,0.0151738,
,,1.994,-0.155,0.274,,22.3,0.434693,0.023051,0.023051,0.0261369,0.0261369,0.0387501,0.0174027,0.0174027,0.00320597,0.00320597,
,,1.995,-0.155,0.274,,37.2,0.433563,0.0236721,0.0236721,0.0261797,0.0261797,0.0260027,0.0178491,0.0178491,0.00506304,0.00506304,
,,1.996,-0.154,0.274,,52.2,0.304078,0.0184377,0.0184377,0.0209105,0.0209105,0.0830755,0.0145764,0.0145764,0.00725361,0.00725361,
,,1.996,-0.154,0.274,,67.2,0.257806,0.0199938,0.0199938,0.0162261,0.0162261,0.0746496,0.0159061,0.0159061,0.00619714,0.00619714,
,,1.997,-0.154,0.274,,82.2,0.184534,0.0163217,0.0163217,0.0122639,0.0122639,0.0191134,0.0131105,0.0131105,0.00600757,0.00600757,
,,1.998,-0.153,0.274,,97.2,0.0855366,0.00779461,0.00779461,0.0109439,0.0109439,0.00476995,0.00666081,0.00666081,0.00480121,0.00480121,
,,1.999,-0.153,0.274,,112.2,0.107495,0.0104426,0.0104426,0.00858066,0.00858066,0.00525533,0.0085097,0.0085097,0.00633568,0.00633568,
,,2,-0.153,0.274,,127.3,0.0463791,0.00931255,0.00931255,0.0115783,0.0115783,-0.00415044,0.00901952,0.00901952,0.00456281,0.00456281,
,,2,-0.153,0.274,,142.3,0.0349657,0.0115047,0.0115047,0.00407706,0.00407706,0.00752734,0.0116275,0.0116275,0.00500105,0.00500105,
,,2.001,-0.153,0.274,,157.4,0.0669564,0.0261506,0.0261506,0.00869119,0.00869119,0.0747572,0.0274082,0.0274082,0.0121592,0.0121592,
,,2.001,-0.153,0.275,,172.5,0.061112,0.0308896,0.0308896,0.00515133,0.00515133,0.0203707,0.0295779,0.0295779,0.00139546,0.00139546,
,,2.001,-0.153,0.275,,187.5,0.0686735,0.0274666,0.0274666,0.0129569,0.0129569,0.0147157,0.0257849,0.0257849,0.00695334,0.00695334,
,,2.001,-0.153,0.274,,202.6,0.045858,0.0185401,0.0185401,0.00460345,0.00460345,0.0338297,0.019406,0.019406,0.00283269,0.00283269,
,,2,-0.153,0.274,,217.7,0.0521997,0.0128747,0.0128747,0.00355145,0.00355145,-0.00624611,0.0122564,0.0122564,0.0023345,0.0023345,
,,1.999,-0.153,0.274,,247.8,0.0876147,0.00896262,0.00896262,0.00933154,0.00933154,0.0018619,0.00759147,0.00759147,0.00219298,0.00219298,
,,1.998,-0.153,0.274,,262.8,0.148051,0.0119583,0.0119583,0.0100119,0.0100119,-0.0213013,0.00951857,0.00951857,0.00303512,0.00303512,
,,1.997,-0.154,0.274,,277.8,0.17229,0.0142876,0.0142876,0.0159264,0.0159264,-0.0284475,0.0115726,0.0115726,0.00432635,0.00432635,
,,1.996,-0.154,0.274,,292.8,0.259425,0.0228278,0.0228278,0.0157366,0.0157366,-0.0791383,0.0184036,0.0184036,0.014148,0.014148,
,,1.996,-0.154,0.274,,307.8,0.332059,0.0245453,0.0245453,0.0400297,0.0400297,-0.0406,0.0188592,0.0188592,0.0168718,0.0168718,
,,1.995,-0.155,0.274,,322.8,0.383591,0.019449,0.019449,0.0229976,0.0229976,-0.0594694,0.0147964,0.0147964,0.00762649,0.00762649,
,,1.994,-0.155,0.274,,337.7,0.49995,0.0228798,0.0228798,0.0325998,0.0325998,-0.0579703,0.0171058,0.0171058,0.00611418,0.00611418,
,,1.994,-0.155,0.274,,352.6,0.556935,0.0287544,0.0287544,0.0343915,0.0343915,-0.0402721,0.0216637,0.0216637,0.00425926,0.00425926,
,,1.995,-0.205,0.274,,7.4,0.595236,0.0306427,0.0306427,0.0445521,0.0445521,0.00760269,0.0228327,0.0228327,0.0199951,0.0199951,
,,1.995,-0.205,0.274,,22.2,0.499048,0.0266225,0.0266225,0.0299128,0.0299128,0.0303406,0.0198497,0.0198497,0.0065051,0.0065051,
,,1.996,-0.204,0.274,,37.1,0.322847,0.0164484,0.0164484,0.0198419,0.0198419,0.0713892,0.0128197,0.0128197,0.00777641,0.00777641,
,,1.996,-0.204,0.274,,52.1,0.240313,0.0138015,0.0138015,0.0155183,0.0155183,0.0531787,0.0108324,0.0108324,0.00462492,0.00462492,
,,1.997,-0.204,0.274,,67.1,0.187497,0.0147765,0.0147765,0.014348,0.014348,0.0218807,0.0117802,0.0117802,0.00867217,0.00867217,
,,1.998,-0.204,0.274,,82.1,0.132799,0.0142689,0.0142689,0.0196306,0.0196306,0.0649134,0.0125257,0.0125257,0.0287313,0.0287313,
,,1.999,-0.203,0.274,,97.2,0.129379,0.014681,0.014681,0.012486,0.012486,0.0509133,0.0128933,0.0128933,0.0060061,0.0060061,
,,1.999,-0.203,0.274,,112.2,0.0975187,0.0114475,0.0114475,0.00625062,0.00625062,0.0296673,0.0097149,0.0097149,0.00331146,0.00331146,
