bin,k,q_squared,t,x_b,w,phi,sigma,sigma_stat_plus,sigma_stat_minus,sigma_sys_plus,sigma_sys_minus,Helc_diff_D^4_sigma (nb/Gev^4),Helc_diff_D^4_sigma_stat_plus,Helc_diff_D^4_sigma_stat_minus,Helc_diff_D^4_sigma_sys_plus,Helc_diff_D^4_sigma_sys_minus,link
,,1.686,0.262,0.214,,112.2,,,,,,0.0461609,0.0117988,0.0117988,0.00632376,0.00632376,
,,1.687,0.262,0.214,,127.2,,,,,,0.030218,0.0137669,0.0137669,0.00416827,0.00416827,
,,1.687,0.262,0.214,,142.3,,,,,,0.0447943,0.0164705,0.0164705,0.009443,0.009443,
,,1.687,0.262,0.214,,157.4,,,,,,-0.0148786,0.00954266,0.00954266,0.00579397,0.00579397,
,,1.687,0.262,0.214,,172.5,,,,,,-0.00571294,0.00826715,0.00826715,0.00482893,0.00482893,
,,1.687,0.262,0.214,,187.5,,,,,,0.0196855,0.00998629,0.00998629,0.0040648,0.0040648,
,,1.687,0.262,0.214,,202.6,,,,,,-0.00236852,0.0105547,0.0105547,0.00110302,0.00110302,
,,1.687,0.262,0.214,,217.7,,,,,,-0.0153804,0.00872027,0.00872027,0.00391414,0.00391414,
,,1.687,0.262,0.214,,232.8,,,,,,-0.03221,0.0127398,0.0127398,0.00303482,0.00303482,
,,1.686,0.262,0.214,,247.8,,,,,,-0.0496095,0.0103976,0.0103976,0.00770269,0.00770269,
,,1.686,0.262,0.214,,262.9,,,,,,-0.0544675,0.010345,0.010345,0.0049866,0.0049866,
,,1.685,0.262,0.214,,278,,,,,,-0.0689711,0.0128283,0.0128283,0.0132723,0.0132723,
,,1.684,0.262,0.214,,293.1,,,,,,-0.06002,0.0183668,0.0183668,0.01013,0.01013,
,,1.684,0.263,0.214,,308.2,,,,,,-0.125886,0.0255217,0.0255217,0.00901133,0.00901133,
,,1.683,0.263,0.214,,323.2,,,,,,-0.140992,0.0261181,0.0261181,0.0111094,0.0111094,
,,1.683,0.342,0.214,,36.6,,,,,,0.133513,0.0181392,0.0181392,0.0122417,0.0122417,
,,1.684,0.341,0.214,,51.8,,,,,,0.0713711,0.0109264,0.0109264,0.00810921,0.00810921,
,,1.684,0.341,0.214,,66.9,,,,,,0.0562598,0.0124331,0.0124331,0.00608113,0.00608113,
,,1.685,0.341,0.214,,82,,,,,,0.0372532,0.0136294,0.0136294,0.00504392,0.00504392,
,,1.686,0.341,0.214,,97.1,,,,,,0.0288233,0.00722566,0.00722566,0.00371705,0.00371705,
,,1.686,0.34,0.214,,112.2,,,,,,0.0264213,0.00630259,0.00630259,0.00344135,0.00344135,
,,1.687,0.34,0.214,,127.2,,,,,,0.0215403,0.0100847,0.0100847,0.00601493,0.00601493,
,,1.687,0.34,0.214,,142.3,,,,,,0.0170033,0.0119764,0.0119764,0.00715831,0.00715831,
,,1.687,0.34,0.215,,157.4,,,,,,0.0591282,0.0207325,0.0207325,0.0128299,0.0128299,
,,1.687,0.34,0.215,,172.5,,,,,,0.0201073,0.0149562,0.0149562,0.00852728,0.00852728,
,,1.687,0.34,0.215,,187.5,,,,,,-0.0118182,0.0102224,0.0102224,0.00500378,0.00500378,
,,1.687,0.34,0.215,,202.6,,,,,,0.00912918,0.0131507,0.0131507,0.00701913,0.00701913,
,,1.687,0.34,0.214,,232.8,,,,,,-0.0273408,0.0107272,0.0107272,0.00361639,0.00361639,
,,1.686,0.34,0.214,,247.8,,,,,,-0.0478549,0.0105233,0.0105233,0.00504025,0.00504025,
,,1.686,0.341,0.214,,262.9,,,,,,-0.0187302,0.00751291,0.00751291,0.00351763,0.00351763,
,,1.685,0.341,0.214,,278,,,,,,-0.0401239,0.00962642,0.00962642,0.00267237,0.00267237,
,,1.684,0.341,0.214,,293.1,,,,,,-0.0499745,0.0130054,0.0130054,0.00422102,0.00422102,
,,1.684,0.341,0.214,,308.2,,,,,,-0.0695828,0.0152606,0.0152606,0.0168017,0.0168017,
,,1.683,0.342,0.214,,323.4,,,,,,-0.119931,0.0207521,0.0207521,0.0614371,0.0614371,
,,1.682,0.449,0.214,,36.5,,,,,,0.0737692,0.0111153,0.0111153,0.00579059,0.00579059,
,,1.683,0.448,0.214,,51.7,,,,,,0.0542787,0.00908647,0.00908647,0.00430074,0.00430074,
,,1.684,0.448,0.214,,66.8,,,,,,0.0152878,0.00778805,0.00778805,0.00299769,0.00299769,
,,1.685,0.447,0.215,,81.9,,,,,,0.0167642,0.00872886,0.00872886,0.0011328,0.0011328,
,,1.686,0.447,0.215,,97,,,,,,0.0099538,0.00538142,0.00538142,0.00209238,0.00209238,
,,1.686,0.447,0.215,,112.1,,,,,,0.0130268,0.00720311,0.00720311,0.00234641,0.00234641,
,,1.687,0.447,0.215,,127.2,,,,,,-0.00971582,0.00994679,0.00994679,0.016514,0.016514,
,,1.687,0.447,0.215,,142.3,,,,,,-0.0936404,0.0540799,0.0540799,0.00546012,0.00546012,
,,1.687,0.447,0.215,,217.7,,,,,,-0.0143402,0.00973419,0.00973419,0.00215262,0.00215262,
,,1.687,0.447,0.215,,232.8,,,,,,0.00605316,0.0126452,0.0126452,0.00316348,0.00316348,
,,1.686,0.447,0.215,,247.9,,,,,,-0.0088176,0.00882031,0.00882031,0.0124,0.0124,
,,1.686,0.447,0.215,,263,,,,,,-0.0201185,0.00600471,0.00600471,0.0022806,0.0022806,
,,1.685,0.447,0.215,,278.1,,,,,,-0.0371225,0.0059909,0.0059909,0.00333135,0.00333135,
,,1.684,0.448,0.214,,293.2,,,,,,-0.0180809,0.00885065,0.00885065,0.00410043,0.00410043,
,,1.683,0.448,0.214,,308.3,,,,,,-0.0521529,0.0119416,0.0119416,0.00343486,0.00343486,
,,1.682,0.449,0.214,,323.5,,,,,,-0.0758328,0.0127675,0.0127675,0.213435,0.213435,
,,1.682,0.606,0.215,,36.3,,,,,,0.0264734,0.00652449,0.00652449,0.00299543,0.00299543,
,,1.683,0.606,0.215,,51.6,,,,,,0.027078,0.00441078,0.00441078,0.00194509,0.00194509,
,,1.684,0.605,0.215,,66.8,,,,,,0.0163404,0.00412383,0.00412383,0.00359404,0.00359404,
,,1.685,0.605,0.215,,81.9,,,,,,0.0133478,0.00620301,0.00620301,0.00505405,0.00505405,
,,1.686,0.605,0.215,,97,,,,,,0.00664327,0.00503197,0.00503197,0.00467234,0.00467234,
,,1.687,0.604,0.215,,112.1,,,,,,0.00134469,0.0033861,0.0033861,0.00408285,0.00408285,
,,1.687,0.604,0.215,,127.2,,,,,,0.0235798,0.0128453,0.0128453,0.00137493,0.00137493,
,,1.687,0.604,0.215,,247.9,,,,,,-0.00155407,0.00458655,0.00458655,0.000568102,0.000568102,
,,1.686,0.605,0.215,,263,,,,,,-0.00396476,0.00427701,0.00427701,0.00101204,0.00101204,
,,1.685,0.605,0.215,,278.1,,,,,,-0.0091722,0.00303446,0.00303446,0.00156872,0.00156872,
,,1.684,0.605,0.215,,293.2,,,,,,-0.00930449,0.00446698,0.00446698,0.00153399,0.00153399,
,,1.683,0.606,0.215,,308.4,,,,,,-0.0211687,0.00591862,0.00591862,0.00251093,0.00251093,
,,1.682,0.606,0.215,,323.7,,,,,,-0.0202866,0.00824076,0.00824076,0.0249651,0.0249651,
,,1.673,0.895,0.215,,22.9,,,,,,0.0352821,0.00970496,0.00970496,0.00222452,0.00222452,
,,1.681,0.866,0.215,,36.4,,,,,,0.00723475,0.00323925,0.00323925,0.00103946,0.00103946,
,,1.683,0.868,0.215,,51.6,,,,,,0.00149854,0.00216988,0.00216988,0.000795192,0.000795192,
,,1.684,0.868,0.215,,66.8,,,,,,0.00143316,0.00261915,0.00261915,0.000586016,0.000586016,
,,1.685,0.867,0.215,,81.9,,,,,,0.00198124,0.00358075,0.00358075,0.00119044,0.00119044,
,,1.686,0.867,0.215,,97,,,,,,-0.00296382,0.0036095,0.0036095,0.0336616,0.0336616,
,,1.688,0.866,0.215,,172.4,,,,,,-0.0134249,0.0232359,0.0232359,0.000873627,0.000873627,
,,1.686,0.867,0.215,,263,,,,,,-0.00939555,0.0033902,0.0033902,0.00178855,0.00178855,
,,1.685,0.867,0.215,,278.1,,,,,,0.00213062,0.00163401,0.00163401,0.000503791,0.000503791,
,,1.684,0.868,0.215,,293.2,,,,,,0.00374499,0.0021282,0.0021282,0.000821645,0.000821645,
,,1.683,0.868,0.215,,308.4,,,,,,-0.011275,0.00261524,0.00261524,0.0019454,0.0019454,
,,1.681,0.866,0.215,,323.6,,,,,,-0.00711972,0.00311772,0.00311772,0.00209988,0.00209988,
,,1.673,0.895,0.215,,337.1,,,,,,-0.0177873,0.00558579,0.00558579,0.088184,0.088184,
,,1.673,1.364,0.216,,7,,,,,,0.00330547,0.00200954,0.00200954,0.000682976,0.000682976,
,,1.676,1.376,0.215,,21.6,,,,,,0.00214558,0.00194247,0.00194247,0.000675922,0.000675922,
,,1.68,1.383,0.215,,36.5,,,,,,-0.00066598,0.00108305,0.00108305,0.000401004,0.000401004,
,,1.682,1.385,0.215,,51.6,,,,,,-0.000623054,0.00108233,0.00108233,0.000654649,0.000654649,
,,1.684,1.385,0.215,,66.7,,,,,,0.000133671,0.000565403,0.000565403,0.000363864,0.000363864,
,,1.685,1.384,0.214,,81.9,,,,,,0.00194713,0.0017006,0.0017006,0.00185018,0.00185018,
,,1.689,1.384,0.216,,142.4,,,,,,-0.00609676,0.0066297,0.0066297,0.000503518,0.000503518,
,,1.687,1.383,0.214,,157.4,,,,,,-0.000498143,0.00187447,0.00187447,0.00123897,0.00123897,
,,1.689,1.386,0.215,,187.3,,,,,,-0.000935095,0.00131527,0.00131527,0.00110286,0.00110286,
,,1.687,1.383,0.214,,202.6,,,,,,-0.00199115,0.00393309,0.00393309,0.00200578,0.00200578,
,,1.687,1.384,0.215,,232.9,,,,,,-0.0122076,0.0114244,0.0114244,0.00178615,0.00178615,
,,1.685,1.384,0.214,,278.1,,,,,,0.00941662,0.00588381,0.00588381,0.000710645,0.000710645,
,,1.684,1.385,0.215,,293.3,,,,,,0.000179669,0.000671762,0.000671762,0.000439541,0.000439541,
,,1.682,1.385,0.215,,308.4,,,,,,-0.00405829,0.0017007,0.0017007,0.00128867,0.00128867,
,,1.68,1.383,0.215,,323.5,,,,,,-0.00201006,0.00159026,0.00159026,0.000714093,0.000714093,
,,1.676,1.376,0.215,,338.4,,,,,,-0.00246433,0.00125407,0.00125407,0.000226376,0.000226376,
,,1.673,1.364,0.216,,353,,,,,,-0.00852747,0.00186306,0.00186306,0.0581899,0.0581899,
,,1.904,0.108,0.216,,22.7,,,,,,0.0993497,0.130501,0.130501,0.0170813,0.0170813,
,,1.925,0.109,0.215,,37.5,,,,,,0.329379,0.0813469,0.0813469,0.0433161,0.0433161,
,,1.933,0.109,0.214,,52.1,,,,,,0.186055,0.0662119,0.0662119,0.0221446,0.0221446,
,,1.933,0.109,0.214,,67.1,,,,,,0.23605,0.0623707,0.0623707,0.0295458,0.0295458,
,,1.934,0.109,0.215,,82.2,,,,,,0.0848842,0.0489663,0.0489663,0.0190631,0.0190631,
,,1.934,0.109,0.215,,97.2,,,,,,0.242364,0.0483039,0.0483039,0.0154923,0.0154923,
,,1.935,0.109,0.215,,112.2,,,,,,0.0945062,0.0274138,0.0274138,0.00954705,0.00954705,
,,1.935,0.108,0.215,,127.3,,,,,,0.019659,0.0361875,0.0361875,0.0263334,0.0263334,
,,1.936,0.108,0.215,,142.4,,,,,,0.00675909,0.0349228,0.0349228,0.0179578,0.0179578,
,,1.936,0.108,0.215,,157.4,,,,,,0.0183063,0.0288399,0.0288399,0.0116173,0.0116173,
,,1.936,0.108,0.215,,172.5,,,,,,-0.0214043,0.0291798,0.0291798,0.0124566,0.0124566,
,,1.936,0.108,0.215,,187.5,,,,,,-0.0228287,0.0269158,0.0269158,0.0191285,0.0191285,
,,1.936,0.108,0.215,,202.6,,,,,,0.00408424,0.0314803,0.0314803,0.0133995,0.0133995,
,,1.936,0.108,0.215,,217.6,,,,,,-0.00447661,0.0368966,0.0368966,0.0130198,0.0130198,
,,1.935,0.108,0.215,,232.7,,,,,,-0.0572686,0.0320551,0.0320551,0.0129117,0.0129117,
,,1.935,0.109,0.215,,247.8,,,,,,-0.21008,0.0475805,0.0475805,0.0306401,0.0306401,
,,1.934,0.109,0.215,,262.8,,,,,,-0.0329672,0.0330274,0.0330274,0.029105,0.029105,
,,1.934,0.109,0.215,,277.8,,,,,,-0.144034,0.0339109,0.0339109,0.021356,0.021356,
,,1.933,0.109,0.214,,292.9,,,,,,-0.255696,0.0628597,0.0628597,0.0916393,0.0916393,
,,1.933,0.109,0.214,,307.9,,,,,,-0.276807,0.0662613,0.0662613,0.0342646,0.0342646,
,,1.925,0.109,0.215,,322.5,,,,,,0.0770636,0.081154,0.081154,0.0484996,0.0484996,
,,1.904,0.108,0.216,,337.3,,,,,,0.065701,0.137354,0.137354,0.0339866,0.0339866,
,,1.908,0.153,0.215,,37.9,,,,,,0.211177,0.0755176,0.0755176,0.023159,0.023159,
,,1.934,0.154,0.215,,52.1,,,,,,0.130983,0.0420744,0.0420744,0.0123136,0.0123136,
,,1.934,0.153,0.215,,67.1,,,,,,0.178005,0.0355262,0.0355262,0.0154048,0.0154048,
,,1.934,0.153,0.215,,82.1,,,,,,0.0836077,0.0281007,0.0281007,0.0157618,0.0157618,
,,1.935,0.153,0.215,,97.2,,,,,,0.0809655,0.0207344,0.0207344,0.00756039,0.00756039,
,,1.935,0.153,0.215,,112.2,,,,,,0.069765,0.019721,0.019721,0.00879116,0.00879116,
,,1.936,0.153,0.215,,127.3,,,,,,0.0376706,0.0237337,0.0237337,0.0105441,0.0105441,
,,1.936,0.153,0.215,,142.3,,,,,,-0.0260568,0.0186113,0.0186113,0.0072918,0.0072918,
,,1.937,0.153,0.215,,157.4,,,,,,0.0216534,0.0187703,0.0187703,0.0109171,0.0109171,
,,1.937,0.153,0.215,,172.5,,,,,,0.0227639,0.0179761,0.0179761,0.00834005,0.00834005,
,,1.937,0.153,0.215,,187.5,,,,,,-0.00965323,0.019107,0.019107,0.00965936,0.00965936,
,,1.937,0.153,0.215,,202.6,,,,,,0.0193719,0.0199586,0.0199586,0.00567816,0.00567816,
,,1.936,0.153,0.215,,217.7,,,,,,-0.0765586,0.0170742,0.0170742,0.00804221,0.00804221,
,,1.936,0.153,0.215,,232.7,,,,,,-0.0312876,0.0214036,0.0214036,0.0243886,0.0243886,
,,1.935,0.153,0.215,,247.8,,,,,,-0.0420139,0.0204599,0.0204599,0.0204525,0.0204525,
,,1.935,0.153,0.215,,262.8,,,,,,-0.137853,0.024644,0.024644,0.0259218,0.0259218,
,,1.934,0.153,0.215,,277.9,,,,,,-0.112204,0.0274924,0.0274924,0.0300681,0.0300681,
,,1.934,0.153,0.215,,292.9,,,,,,-0.240159,0.0385645,0.0385645,0.0247187,0.0247187,
,,1.934,0.154,0.215,,307.9,,,,,,-0.211916,0.0455776,0.0455776,0.0332161,0.0332161,
,,1.908,0.153,0.215,,322.1,,,,,,-0.336508,0.0724119,0.0724119,0.12849,0.12849,
,,1.933,0.204,0.215,,52,,,,,,0.19584,0.0285537,0.0285537,0.0158257,0.0158257,
,,1.934,0.203,0.215,,67,,,,,,0.0930498,0.0287218,0.0287218,0.00635601,0.00635601,
,,1.935,0.203,0.215,,82.1,,,,,,0.128787,0.0293834,0.0293834,0.00863882,0.00863882,
,,1.935,0.203,0.215,,97.1,,,,,,0.0928426,0.0175342,0.0175342,0.0123581,0.0123581,
,,1.936,0.203,0.215,,112.2,,,,,,0.0444375,0.0149614,0.0149614,0.00500536,0.00500536,
,,1.936,0.203,0.215,,127.3,,,,,,0.0582462,0.0183949,0.0183949,0.00727264,0.00727264,
,,1.936,0.203,0.215,,142.3,,,,,,0.0892799,0.0195538,0.0195538,0.00638343,0.00638343,
,,1.937,0.203,0.215,,157.4,,,,,,0.0271867,0.0103534,0.0103534,0.00365518,0.00365518,
,,1.937,0.203,0.215,,172.5,,,,,,-0.0368968,0.0125373,0.0125373,0.00432967,0.00432967,
,,1.937,0.203,0.215,,187.5,,,,,,0.00532173,0.0112588,0.0112588,0.0083289,0.0083289,
,,1.937,0.203,0.215,,202.6,,,,,,-0.0119995,0.0127568,0.0127568,0.00415163,0.00415163,
,,1.936,0.203,0.215,,217.7,,,,,,-0.0339654,0.0114877,0.0114877,0.00561492,0.00561492,
,,1.936,0.203,0.215,,232.7,,,,,,-0.0344683,0.0178137,0.0178137,0.00806448,0.00806448,
,,1.936,0.203,0.215,,247.8,,,,,,-0.0304136,0.0188581,0.0188581,0.00796544,0.00796544,
,,1.935,0.203,0.215,,262.9,,,,,,-0.0309326,0.0165735,0.0165735,0.00883573,0.00883573,
,,1.935,0.203,0.215,,277.9,,,,,,-0.129122,0.0193729,0.0193729,0.0106982,0.0106982,
,,1.934,0.203,0.215,,293,,,,,,-0.0735802,0.0266308,0.0266308,0.010057,0.010057,
,,1.933,0.204,0.215,,308,,,,,,-0.144583,0.0333425,0.0333425,0.0266278,0.0266278,
,,1.934,0.262,0.215,,51.8,,,,,,0.11061,0.0209491,0.0209491,0.0217013,0.0217013,
,,1.934,0.262,0.215,,66.9,,,,,,0.0787898,0.0177386,0.0177386,0.00701045,0.00701045,
,,1.934,0.262,0.215,,82,,,,,,0.0651666,0.0125778,0.0125778,0.00916515,0.00916515,
,,1.935,0.262,0.215,,97.1,,,,,,0.0186753,0.00998575,0.00998575,0.00268301,0.00268301,
,,1.936,0.262,0.215,,112.2,,,,,,0.0124254,0.00903942,0.00903942,0.00435176,0.00435176,
,,1.936,0.262,0.215,,127.3,,,,,,0.0158135,0.011331,0.011331,0.00292911,0.00292911,
,,1.936,0.262,0.215,,142.3,,,,,,0.0298519,0.010834,0.010834,0.00400599,0.00400599,
,,1.937,0.262,0.215,,157.4,,,,,,0.00662278,0.00871144,0.00871144,0.00080981,0.00080981,
,,1.937,0.262,0.215,,172.5,,,,,,0.0051042,0.00665166,0.00665166,0.0041168,0.0041168,
,,1.937,0.262,0.215,,187.5,,,,,,0.00878012,0.0120689,0.0120689,0.00896949,0.00896949,
,,1.937,0.262,0.215,,202.6,,,,,,0.00365809,0.00692406,0.00692406,0.00221072,0.00221072,
,,1.936,0.262,0.215,,217.7,,,,,,-0.00786425,0.00844675,0.00844675,0.00275877,0.00275877,
,,1.936,0.262,0.215,,232.7,,,,,,-0.0172685,0.0108067,0.0108067,0.00684684,0.00684684,
,,1.936,0.262,0.215,,247.8,,,,,,-0.0255003,0.0133528,0.0133528,0.00353595,0.00353595,
,,1.935,0.262,0.215,,262.9,,,,,,-0.031367,0.0121709,0.0121709,0.0106288,0.0106288,
,,1.934,0.262,0.215,,278,,,,,,-0.0309669,0.0118113,0.0118113,0.00575421,0.00575421,
,,1.934,0.262,0.215,,293.1,,,,,,-0.0808604,0.0170316,0.0170316,0.0105592,0.0105592,
,,1.934,0.262,0.215,,308.2,,,,,,-0.0629206,0.0238654,0.0238654,0.0460944,0.0460944,
,,1.933,0.341,0.215,,51.7,,,,,,0.0563611,0.0154191,0.0154191,0.00863028,0.00863028,
,,1.933,0.341,0.215,,66.9,,,,,,0.0452597,0.0116579,0.0116579,0.0126906,0.0126906,
,,1.934,0.341,0.215,,82,,,,,,0.0240964,0.0102587,0.0102587,0.001512,0.001512,
,,1.935,0.34,0.215,,97.1,,,,,,0.0250297,0.00637313,0.00637313,0.00520807,0.00520807,
,,1.935,0.34,0.215,,112.2,,,,,,0.0150202,0.00706442,0.00706442,0.00306487,0.00306487,
,,1.936,0.34,0.215,,127.3,,,,,,0.025005,0.00667251,0.00667251,0.00553372,0.00553372,
,,1.937,0.34,0.215,,157.4,,,,,,-0.00473233,0.00626965,0.00626965,0.00192845,0.00192845,
,,1.937,0.34,0.215,,172.5,,,,,,0.00434514,0.00461504,0.00461504,0.00239685,0.00239685,
,,1.937,0.34,0.215,,187.5,,,,,,0.0014527,0.00561265,0.00561265,0.00143956,0.00143956,
,,1.937,0.34,0.215,,202.6,,,,,,-0.00622319,0.00512785,0.00512785,0.00169391,0.00169391,
,,1.936,0.34,0.215,,217.7,,,,,,-0.000882309,0.00618549,0.00618549,0.00166159,0.00166159,
,,1.936,0.34,0.215,,232.7,,,,,,0.00110342,0.00717191,0.00717191,0.00173366,0.00173366,
,,1.935,0.34,0.215,,247.8,,,,,,-0.00106595,0.00678295,0.00678295,0.00265478,0.00265478,
,,1.935,0.34,0.215,,262.9,,,,,,-0.0348482,0.00806886,0.00806886,0.00422885,0.00422885,
,,1.934,0.341,0.215,,278,,,,,,-0.021401,0.00701646,0.00701646,0.00376568,0.00376568,
,,1.933,0.341,0.215,,293.1,,,,,,-0.057016,0.0110577,0.0110577,0.00655162,0.00655162,
,,1.933,0.341,0.215,,308.3,,,,,,-0.051185,0.0168217,0.0168217,0.0236119,0.0236119,
,,1.932,0.447,0.215,,51.7,,,,,,0.034588,0.0081107,0.0081107,0.00359872,0.00359872,
,,1.933,0.447,0.215,,66.9,,,,,,0.0297375,0.00837255,0.00837255,0.00327619,0.00327619,
,,1.934,0.447,0.215,,82,,,,,,0.0151106,0.00762486,0.00762486,0.00265763,0.00265763,
,,1.935,0.447,0.215,,97.1,,,,,,0.0182023,0.00493033,0.00493033,0.00169772,0.00169772,
,,1.935,0.447,0.215,,112.2,,,,,,0.00640349,0.00420649,0.00420649,0.00291276,0.00291276,
,,1.936,0.447,0.215,,127.2,,,,,,0.00250734,0.00679456,0.00679456,0.00175328,0.00175328,
,,1.937,0.447,0.215,,157.4,,,,,,-0.00153774,0.00339204,0.00339204,0.00124235,0.00124235,
,,1.937,0.447,0.215,,187.5,,,,,,0.00429208,0.00384599,0.00384599,0.00119872,0.00119872,
,,1.937,0.447,0.215,,202.6,,,,,,-0.00843682,0.00472906,0.00472906,0.00395146,0.00395146,
,,1.936,0.447,0.215,,217.7,,,,,,-0.0116462,0.0032334,0.0032334,0.00290776,0.00290776,
,,1.936,0.447,0.215,,232.8,,,,,,-0.0023785,0.00431294,0.00431294,0.000994894,0.000994894,
,,1.935,0.447,0.215,,247.8,,,,,,-0.00808945,0.00642652,0.00642652,0.0019297,0.0019297,
,,1.935,0.447,0.215,,262.9,,,,,,-0.00954195,0.00562729,0.00562729,0.00229059,0.00229059,
,,1.934,0.447,0.215,,278,,,,,,-0.0155363,0.00493389,0.00493389,0.00309104,0.00309104,
,,1.933,0.447,0.215,,293.1,,,,,,-0.0317221,0.00618664,0.00618664,0.00225019,0.00225019,
,,1.932,0.447,0.215,,308.3,,,,,,-0.0146134,0.00939224,0.00939224,0.0100621,0.0100621,
,,1.923,0.608,0.215,,36.9,,,,,,0.0198221,0.00805595,0.00805595,0.00312869,0.00312869,
,,1.93,0.604,0.215,,51.7,,,,,,0.0195351,0.00485028,0.00485028,0.00131791,0.00131791,
,,1.932,0.604,0.215,,66.9,,,,,,0.0148449,0.0035708,0.0035708,0.00135059,0.00135059,
,,1.933,0.604,0.215,,82,,,,,,0.00114211,0.00336899,0.00336899,0.00288117,0.00288117,
,,1.934,0.604,0.215,,97.1,,,,,,0.00234554,0.00237899,0.00237899,0.00145061,0.00145061,
,,1.935,0.604,0.215,,112.2,,,,,,0.00556598,0.0020172,0.0020172,0.000960566,0.000960566,
,,1.936,0.604,0.215,,127.2,,,,,,0.00286217,0.00204156,0.00204156,0.00150434,0.00150434,
,,1.936,0.604,0.215,,142.3,,,,,,-0.00784761,0.00350112,0.00350112,0.00916514,0.00916514,
,,1.937,0.604,0.215,,157.4,,,,,,0.00618582,0.00317303,0.00317303,0.00127404,0.00127404,
,,1.937,0.604,0.215,,172.5,,,,,,0.00369791,0.0163177,0.0163177,0.000230223,0.000230223,
,,1.937,0.604,0.215,,187.5,,,,,,0.00405418,0.00158118,0.00158118,0.000277182,0.000277182,
,,1.936,0.604,0.215,,217.7,,,,,,-0.00313392,0.00209788,0.00209788,0.00125179,0.00125179,
,,1.936,0.604,0.215,,232.8,,,,,,-0.00193365,0.00245691,0.00245691,0.00151359,0.00151359,
,,1.935,0.604,0.215,,247.8,,,,,,-0.00550165,0.0034164,0.0034164,0.00489061,0.00489061,
,,1.934,0.604,0.215,,262.9,,,,,,-0.00578524,0.00334247,0.00334247,0.00134645,0.00134645,
,,1.933,0.604,0.215,,278,,,,,,-0.00533807,0.00303217,0.00303217,0.000768503,0.000768503,
,,1.932,0.604,0.215,,293.1,,,,,,-0.00524805,0.00344947,0.00344947,0.00131464,0.00131464,
,,1.93,0.604,0.215,,308.3,,,,,,-0.0287287,0.00688996,0.00688996,0.00260685,0.00260685,
,,1.923,0.608,0.215,,323.1,,,,,,-0.0179538,0.0105064,0.0105064,0.00174847,0.00174847,
,,1.921,0.892,0.215,,23,,,,,,0.0185273,0.00782694,0.00782694,0.00185281,0.00185281,
,,1.925,0.862,0.215,,36.6,,,,,,0.00120936,0.00283088,0.00283088,0.000450555,0.000450555,
,,1.929,0.865,0.215,,51.8,,,,,,0.000917182,0.00153602,0.00153602,0.000640244,0.000640244,
,,1.931,0.866,0.215,,66.9,,,,,,0.00377887,0.00187285,0.00187285,0.00089182,0.00089182,
,,1.933,0.866,0.215,,82,,,,,,0.00116176,0.00155266,0.00155266,0.0010228,0.0010228,
,,1.934,0.866,0.215,,97.1,,,,,,0.000942299,0.00268748,0.00268748,0.000626783,0.000626783,
,,1.935,0.866,0.215,,112.2,,,,,,-0.00200231,0.00187734,0.00187734,0.00091621,0.00091621,
,,1.936,0.866,0.215,,127.2,,,,,,0.000695957,0.00196818,0.00196818,0.00263036,0.00263036,
,,1.937,0.865,0.215,,202.6,,,,,,0.00371937,0.00341023,0.00341023,0.0011967,0.0011967,
,,1.937,0.866,0.215,,217.7,,,,,,-0.00160191,0.00305795,0.00305795,0.00186449,0.00186449,
,,1.936,0.866,0.215,,232.8,,,,,,0.00319001,0.00226003,0.00226003,0.00168604,0.00168604,
,,1.935,0.866,0.215,,247.8,,,,,,-0.00114653,0.00515474,0.00515474,0.000531692,0.000531692,
,,1.934,0.866,0.215,,262.9,,,,,,-0.00543761,0.00186021,0.00186021,0.000668153,0.000668153,
,,1.933,0.866,0.215,,278,,,,,,-0.00150967,0.00175145,0.00175145,0.000367313,0.000367313,
,,1.931,0.866,0.215,,293.1,,,,,,-0.00151011,0.0011503,0.0011503,0.000752645,0.000752645,
,,1.929,0.865,0.215,,308.2,,,,,,-0.000290217,0.00295337,0.00295337,0.00106388,0.00106388,
,,1.925,0.862,0.215,,323.4,,,,,,-0.000265066,0.00321948,0.00321948,0.00163946,0.00163946,
,,1.921,0.892,0.215,,337,,,,,,0.00431016,0.00508051,0.00508051,0.00579493,0.00579493,
,,1.917,1.362,0.216,,7.2,,,,,,-0.00187747,0.00110504,0.00110504,0.000754401,0.000754401,
,,1.92,1.371,0.216,,21.9,,,,,,0.000633964,0.000935566,0.000935566,0.0010032,0.0010032,
,,1.927,1.382,0.215,,51.8,,,,,,0.00025808,0.000594895,0.000594895,0.000286033,0.000286033,
,,1.931,1.384,0.215,,66.9,,,,,,0.00239492,0.000889085,0.000889085,0.000588946,0.000588946,
,,1.933,1.384,0.215,,82,,,,,,0.000490332,0.00109412,0.00109412,0.000364513,0.000364513,
,,1.934,1.384,0.215,,97.1,,,,,,0.0017365,0.000914943,0.000914943,0.000101255,0.000101255,
,,1.934,1.384,0.215,,262.9,,,,,,0.00064934,0.00125291,0.00125291,0.000096876,0.000096876,
,,1.933,1.384,0.215,,278,,,,,,0.000405478,0.000339767,0.000339767,0.000134417,0.000134417,
,,1.931,1.384,0.215,,293.1,,,,,,-0.000498533,0.000735825,0.000735825,0.000263598,0.000263598,
,,1.927,1.382,0.215,,308.2,,,,,,-0.000132367,0.000896788,0.000896788,0.000287159,0.000287159,
